zone_id,name,boundary,super_zone,mcl_original_h3_id,mcl_h3_resolution,mcl_clipped_geometry_wkt,mcl_boundary_status
150,h3r9:892a30663afffff,"POLYGON ((-71.07144346452931 42.346659382234435, -71.07367157205371 42.34576170625501, -71.07371320987511 42.34396951673803, -71.07152691122853 42.34307501040891, -71.0692988984996 42.34397262005565, -71.0692570896225 42.34576480236128, -71.07144346452931 42.346659382234435))",1006,h3r9:892a30663afffff,9,"POLYGON ((-71.0692570896225 42.34576480236128, -71.0692988984996 42.34397262005565, -71.07152691122853 42.34307501040891, -71.07371320987511 42.34396951673803, -71.07367157205371 42.34576170625501, -71.07144346452931 42.346659382234435, -71.0692570896225 42.34576480236128))",full_h3_cell; clipped_core_geometry_companion
151,h3r9:892a30663b3ffff,"POLYGON ((-71.06690320266938 42.352039202132595, -71.06913164353303 42.35114157007701, -71.06917346213959 42.349349277374344, -71.06698701097613 42.34845462395126, -71.06475866495234 42.34935218967791, -71.06471667525292 42.351144475153646, -71.06690320266938 42.352039202132595))",1006,h3r9:892a30663b3ffff,9,"POLYGON ((-71.06471667525292 42.351144475153646, -71.06475866495234 42.34935218967791, -71.06698701097613 42.34845462395126, -71.06917346213959 42.349349277374344, -71.06913164353303 42.35114157007701, -71.06690320266938 42.352039202132595, -71.06471667525292 42.351144475153646))",full_h3_cell; clipped_core_geometry_companion
152,h3r9:892a30663b7ffff,"POLYGON ((-71.06475866495234 42.34935218967791, -71.06698701097613 42.34845462395126, -71.06702891025436 42.34666239005575, -71.06484263458121 42.345767729117156, -71.06261438339673 42.34666522852121, -71.06257231304684 42.348457455183514, -71.06475866495234 42.34935218967791))",1006,h3r9:892a30663b7ffff,9,"POLYGON ((-71.06257231304684 42.348457455183514, -71.06261438339673 42.34666522852121, -71.06484263458121 42.345767729117156, -71.06702891025436 42.34666239005575, -71.06698701097613 42.34845462395126, -71.06475866495234 42.34935218967791, -71.06257231304684 42.348457455183514))",full_h3_cell; clipped_core_geometry_companion
153,h3r9:892a30663bbffff,"POLYGON ((-71.07131827020697 42.35203621597018, -71.07354663921093 42.35113849560776, -71.07358828672203 42.34934619569225, -71.07140173632538 42.34845162334908, -71.06917346213959 42.349349277374344, -71.06913164353303 42.35114157007701, -71.07131827020697 42.35203621597018))",1006,h3r9:892a30663bbffff,9,"POLYGON ((-71.06913164353303 42.35114157007701, -71.06917346213959 42.349349277374344, -71.07140173632538 42.34845162334908, -71.07358828672203 42.34934619569225, -71.07354663921093 42.35113849560776, -71.07131827020697 42.35203621597018, -71.06913164353303 42.35114157007701))",full_h3_cell; clipped_core_geometry_companion
154,h3r9:892a30663c3ffff,"POLYGON ((-71.08217013792056 42.360093961863036, -71.08439871942987 42.35919595412537, -71.08443995358253 42.3574034706759, -71.0822527773883 42.356509002141124, -71.08002429067696 42.357406943514505, -71.07998288536263 42.35919941978402, -71.08217013792056 42.360093961863036))",1006,h3r9:892a30663c3ffff,9,"POLYGON ((-71.07998288536263 42.35919941978402, -71.08002429067696 42.357406943514505, -71.0822527773883 42.356509002141124, -71.08443995358253 42.3574034706759, -71.08439871942987 42.35919595412537, -71.08217013792056 42.360093961863036, -71.07998288536263 42.35919941978402))",full_h3_cell; clipped_core_geometry_companion
155,h3r9:892a30663c7ffff,"POLYGON ((-71.08002429067696 42.357406943514505, -71.0822527773883 42.356509002141124, -71.0822940923141 42.35471657746192, -71.08010709166979 42.35382210133943, -71.07787869975593 42.354719976354836, -71.07783721368963 42.3565123938478, -71.08002429067696 42.357406943514505))",1006,h3r9:892a30663c7ffff,9,"POLYGON ((-71.07783721368963 42.3565123938478, -71.07787869975593 42.354719976354836, -71.08010709166979 42.35382210133943, -71.0822940923141 42.35471657746192, -71.0822527773883 42.356509002141124, -71.08002429067696 42.357406943514505, -71.07783721368963 42.3565123938478))",full_h3_cell; clipped_core_geometry_companion
156,h3r9:892a30663cbffff,"POLYGON ((-71.08658607119425 42.360090415057954, -71.08881458072402 42.35919231899981, -71.08885564371238 42.357399828384466, -71.08666836833603 42.35650544099023, -71.08443995358253 42.3574034706759, -71.08439871942987 42.35919595412537, -71.08658607119425 42.360090415057954))",1006,h3r9:892a30663cbffff,9,"POLYGON ((-71.08439871942987 42.35919595412537, -71.08443995358253 42.3574034706759, -71.08666836833603 42.35650544099023, -71.08885564371238 42.357399828384466, -71.08881458072402 42.35919231899981, -71.08658607119425 42.360090415057954, -71.08439871942987 42.35919595412537))",full_h3_cell; clipped_core_geometry_companion
157,h3r9:892a30663cfffff,"POLYGON ((-71.08443995358253 42.3574034706759, -71.08666836833603 42.35650544099023, -71.08670951211873 42.354713009138884, -71.08452241229179 42.35381861414242, -71.0822940923141 42.35471657746192, -71.0822527773883 42.356509002141124, -71.08443995358253 42.3574034706759))",1006,h3r9:892a30663cfffff,9,"POLYGON ((-71.0822527773883 42.356509002141124, -71.0822940923141 42.35471657746192, -71.08452241229179 42.35381861414242, -71.08670951211873 42.354713009138884, -71.08666836833603 42.35650544099023, -71.08443995358253 42.3574034706759, -71.0822527773883 42.356509002141124))",full_h3_cell; clipped_core_geometry_companion
158,h3r9:892a30663d3ffff,"POLYGON ((-71.07990006509621 42.36278448267512, -71.08212881337786 42.36188649690098, -71.08217013792056 42.360093961863036, -71.07998288536263 42.35919941978402, -71.07775423190114 42.36009733919575, -71.07771273617817 42.361889867045946, -71.07990006509621 42.36278448267512))",1006,h3r9:892a30663d3ffff,9,"POLYGON ((-71.07771273617817 42.361889867045946, -71.07775423190114 42.36009733919575, -71.07998288536263 42.35919941978402, -71.08217013792056 42.360093961863036, -71.08212881337786 42.36188649690098, -71.07990006509621 42.36278448267512, -71.07771273617817 42.361889867045946))",full_h3_cell; clipped_core_geometry_companion
159,h3r9:892a30663d7ffff,"POLYGON ((-71.07775423190114 42.36009733919575, -71.07998288536263 42.35919941978402, -71.08002429067696 42.357406943514505, -71.07783721368963 42.3565123938478, -71.07560865504784 42.35741024690343, -71.07556707857444 42.35920271597892, -71.07775423190114 42.36009733919575))",1006,h3r9:892a30663d7ffff,9,"POLYGON ((-71.07556707857444 42.35920271597892, -71.07560865504784 42.35741024690343, -71.07783721368963 42.3565123938478, -71.08002429067696 42.357406943514505, -71.07998288536263 42.35919941978402, -71.07775423190114 42.36009733919575, -71.07556707857444 42.35920271597892))",full_h3_cell; clipped_core_geometry_companion
160,h3r9:892a30663dbffff,"POLYGON ((-71.08431624152664 42.36278103137785, -71.08654491783444 42.361882957269565, -71.08658607119425 42.360090415057954, -71.08439871942987 42.35919595412537, -71.08217013792056 42.360093961863036, -71.08212881337786 42.36188649690098, -71.08431624152664 42.36278103137785))",1006,h3r9:892a30663dbffff,9,"POLYGON ((-71.08212881337786 42.36188649690098, -71.08217013792056 42.360093961863036, -71.08439871942987 42.35919595412537, -71.08658607119425 42.360090415057954, -71.08654491783444 42.361882957269565, -71.08431624152664 42.36278103137785, -71.08212881337786 42.36188649690098))",full_h3_cell; clipped_core_geometry_companion
161,h3r9:892a306654fffff,"POLYGON ((-71.04658744410642 42.37087165002929, -71.04881712396815 42.369974260604586, -71.04885974717847 42.36818161433672, -71.04667286174805 42.36728636478619, -71.04444327690327 42.368183687903375, -71.04440048247271 42.36997632687568, -71.04658744410642 42.37087165002929))",1007,h3r9:892a306654fffff,9,"POLYGON ((-71.04667286174805 42.36728636478619, -71.04885974717847 42.36818161433672, -71.04881712396815 42.369974260604586, -71.04875317111778 42.37, -71.045 42.37, -71.045 42.36795962802705, -71.04667286174805 42.36728636478619))",full_h3_cell; clipped_core_geometry_companion
162,h3r9:892a306656bffff,"POLYGON ((-71.0467155655982 42.36549377731892, -71.04894498367784 42.36459643211148, -71.04898759696765 42.36280389615887, -71.04680096335903 42.36190871270481, -71.04457164027359 42.36280599160914, -71.04452885580332 42.36459852026773, -71.0467155655982 42.36549377731892))",1007,h3r9:892a306656bffff,9,"POLYGON ((-71.04680096335903 42.36190871270481, -71.04898759696765 42.36280389615887, -71.04894498367784 42.36459643211148, -71.0467155655982 42.36549377731892, -71.045 42.36479141059327, -71.045 42.362633581361166, -71.04680096335903 42.36190871270481))",full_h3_cell; clipped_core_geometry_companion
163,h3r9:892a3066c5bffff,"POLYGON ((-71.04735572597325 42.338609379364584, -71.04958383606348 42.33771225543848, -71.04962639980272 42.33592027138327, -71.04744102443412 42.33502541853765, -71.04521300922438 42.33592247618282, -71.04517027450352 42.33771445295165, -71.04735572597325 42.338609379364584))",1008,h3r9:892a3066c5bffff,9,"POLYGON ((-71.04517027450352 42.33771445295165, -71.04521300922438 42.33592247618282, -71.04744102443412 42.33502541853765, -71.04962639980272 42.33592027138327, -71.04958383606348 42.33771225543848, -71.04735572597325 42.338609379364584, -71.04517027450352 42.33771445295165))",full_h3_cell; clipped_core_geometry_companion
164,h3r9:892a3066e53ffff,"POLYGON ((-71.07383810396584 42.3385931690222, -71.07606578346578 42.33769551551745, -71.0761073212599 42.335903488039136, -71.07392135055225 42.33500912126465, -71.07169376580296 42.335906708439275, -71.07165205701142 42.33769872871556, -71.07383810396584 42.3385931690222))",1009,h3r9:892a3066e53ffff,9,"POLYGON ((-71.07165205701142 42.33769872871556, -71.07169376580296 42.335906708439275, -71.07392135055225 42.33500912126465, -71.0761073212599 42.335903488039136, -71.07606578346578 42.33769551551745, -71.07383810396584 42.3385931690222, -71.07165205701142 42.33769872871556))",full_h3_cell; clipped_core_geometry_companion
165,h3r9:892a3066e5bffff,"POLYGON ((-71.07825192958101 42.338589874776254, -71.08047953722007 42.33769213302751, -71.08052090401418 42.335900098361186, -71.07833483417001 42.33500581262867, -71.0761073212599 42.335903488039136, -71.07606578346578 42.33769551551745, -71.07825192958101 42.338589874776254))",1009,h3r9:892a3066e5bffff,9,"POLYGON ((-71.07606578346578 42.33769551551745, -71.0761073212599 42.335903488039136, -71.07833483417001 42.33500581262867, -71.08052090401418 42.335900098361186, -71.08047953722007 42.33769213302751, -71.07825192958101 42.338589874776254, -71.07606578346578 42.33769551551745))",full_h3_cell; clipped_core_geometry_companion
166,h3r9:892a3066e83ffff,"POLYGON ((-71.05618307529976 42.33860465306435, -71.0584110419694 42.33770735259022, -71.05845326373745 42.33591535400441, -71.05626768982353 42.33502066314807, -71.05403981799111 42.335917897324855, -71.05399742523613 42.3377098886524, -71.05618307529976 42.33860465306435))",1009,h3r9:892a3066e83ffff,9,"POLYGON ((-71.05399742523613 42.3377098886524, -71.05403981799111 42.335917897324855, -71.05626768982353 42.33502066314807, -71.05845326373745 42.33591535400441, -71.0584110419694 42.33770735259022, -71.05618307529976 42.33860465306435, -71.05399742523613 42.3377098886524))",full_h3_cell; clipped_core_geometry_companion
167,h3r9:892a3066e8bffff,"POLYGON ((-71.06059679129282 42.33860203598875, -71.0628246862111 42.33770464724879, -71.0628667369896 42.335912641418766, -71.06068106384015 42.335018031569994, -71.05845326373745 42.33591535400441, -71.0584110419694 42.33770735259022, -71.06059679129282 42.33860203598875))",1009,h3r9:892a3066e8bffff,9,"POLYGON ((-71.0584110419694 42.33770735259022, -71.05845326373745 42.33591535400441, -71.06068106384015 42.335018031569994, -71.0628667369896 42.335912641418766, -71.0628246862111 42.33770464724879, -71.06059679129282 42.33860203598875, -71.0584110419694 42.33770735259022))",full_h3_cell; clipped_core_geometry_companion
168,h3r9:892a3066e93ffff,"POLYGON ((-71.0539126298635 42.341293981736, -71.05614076311655 42.34039670323771, -71.05618307529976 42.33860465306435, -71.05399742523613 42.3377098886524, -71.05176938684251 42.33860710085523, -71.05172690365384 42.34039914376253, -71.0539126298635 42.341293981736))",1009,h3r9:892a3066e93ffff,9,"POLYGON ((-71.05172690365384 42.34039914376253, -71.05176938684251 42.33860710085523, -71.05399742523613 42.3377098886524, -71.05618307529976 42.33860465306435, -71.05614076311655 42.34039670323771, -71.0539126298635 42.341293981736, -71.05172690365384 42.34039914376253))",full_h3_cell; clipped_core_geometry_companion
169,h3r9:892a3066e97ffff,"POLYGON ((-71.05176938684251 42.33860710085523, -71.05399742523613 42.3377098886524, -71.05403981799111 42.335917897324855, -71.05185434333748 42.33502312546957, -71.04962639980272 42.33592027138327, -71.04958383606348 42.33771225543848, -71.05176938684251 42.33860710085523))",1009,h3r9:892a3066e97ffff,9,"POLYGON ((-71.04958383606348 42.33771225543848, -71.04962639980272 42.33592027138327, -71.05185434333748 42.33502312546957, -71.05403981799111 42.335917897324855, -71.05399742523613 42.3377098886524, -71.05176938684251 42.33860710085523, -71.04958383606348 42.33771225543848))",full_h3_cell; clipped_core_geometry_companion
170,h3r9:892a3066e9bffff,"POLYGON ((-71.05832658861033 42.341291460191904, -71.06055465011771 42.34039409341414, -71.06059679129282 42.33860203598875, -71.0584110419694 42.33770735259022, -71.05618307529976 42.33860465306435, -71.05614076311655 42.34039670323771, -71.05832658861033 42.341291460191904))",1009,h3r9:892a3066e9bffff,9,"POLYGON ((-71.05614076311655 42.34039670323771, -71.05618307529976 42.33860465306435, -71.0584110419694 42.33770735259022, -71.06059679129282 42.33860203598875, -71.06055465011771 42.34039409341414, -71.05832658861033 42.341291460191904, -71.05614076311655 42.34039670323771))",full_h3_cell; clipped_core_geometry_companion
171,h3r9:892a3066ec3ffff,"POLYGON ((-71.06715458859298 42.34128590917843, -71.06938250652698 42.34038836585805, -71.069424305678 42.338596293970824, -71.06723835790915 42.33770177262496, -71.06501053476963 42.33859924962529, -71.06496856460522 42.34039131428862, -71.06715458859298 42.34128590917843))",1009,h3r9:892a3066ec3ffff,9,"POLYGON ((-71.06496856460522 42.34039131428862, -71.06501053476963 42.33859924962529, -71.06723835790915 42.33770177262496, -71.069424305678 42.338596293970824, -71.06938250652698 42.34038836585805, -71.06715458859298 42.34128590917843, -71.06496856460522 42.34039131428862))",full_h3_cell; clipped_core_geometry_companion
172,h3r9:892a3066ec7ffff,"POLYGON ((-71.06501053476963 42.33859924962529, -71.06723835790915 42.33770177262496, -71.06728023769548 42.335909759564764, -71.0650944653352 42.33501523073217, -71.0628667369896 42.335912641418766, -71.0628246862111 42.33770464724879, -71.06501053476963 42.33859924962529))",1009,h3r9:892a3066ec7ffff,9,"POLYGON ((-71.0628246862111 42.33770464724879, -71.0628667369896 42.335912641418766, -71.0650944653352 42.33501523073217, -71.06728023769548 42.335909759564764, -71.06723835790915 42.33770177262496, -71.06501053476963 42.33859924962529, -71.0628246862111 42.33770464724879))",full_h3_cell; clipped_core_geometry_companion
173,h3r9:892a3066ecbffff,"POLYGON ((-71.07156862972458 42.34128287970275, -71.07379647583078 42.34038524811923, -71.07383810396584 42.3385931690222, -71.07165205701142 42.33769872871556, -71.069424305678 42.338596293970824, -71.06938250652698 42.34038836585805, -71.07156862972458 42.34128287970275))",1009,h3r9:892a3066ecbffff,9,"POLYGON ((-71.06938250652698 42.34038836585805, -71.069424305678 42.338596293970824, -71.07165205701142 42.33769872871556, -71.07383810396584 42.3385931690222, -71.07379647583078 42.34038524811923, -71.07156862972458 42.34128287970275, -71.06938250652698 42.34038836585805))",full_h3_cell; clipped_core_geometry_companion
174,h3r9:892a3066ecfffff,"POLYGON ((-71.069424305678 42.338596293970824, -71.07165205701142 42.33769872871556, -71.07169376580296 42.335906708439275, -71.06950789425663 42.33501226063143, -71.06728023769548 42.335909759564764, -71.06723835790915 42.33770177262496, -71.069424305678 42.338596293970824))",1009,h3r9:892a3066ecfffff,9,"POLYGON ((-71.06723835790915 42.33770177262496, -71.06728023769548 42.335909759564764, -71.06950789425663 42.33501226063143, -71.07169376580296 42.335906708439275, -71.07165205701142 42.33769872871556, -71.069424305678 42.338596293970824, -71.06723835790915 42.33770177262496))",full_h3_cell; clipped_core_geometry_companion
175,h3r9:892a3066ed3ffff,"POLYGON ((-71.06488461451141 42.34397555403694, -71.0671126990624 42.343078032666966, -71.06715458859298 42.34128590917843, -71.06496856460522 42.34039131428862, -71.06274057487086 42.34128876934042, -71.06269851430837 42.34308088559729, -71.06488461451141 42.34397555403694))",1009,h3r9:892a3066ed3ffff,9,"POLYGON ((-71.06269851430837 42.34308088559729, -71.06274057487086 42.34128876934042, -71.06496856460522 42.34039131428862, -71.06715458859298 42.34128590917843, -71.0671126990624 42.343078032666966, -71.06488461451141 42.34397555403694, -71.06269851430837 42.34308088559729))",full_h3_cell; clipped_core_geometry_companion
176,h3r9:892a3066ed7ffff,"POLYGON ((-71.06274057487086 42.34128876934042, -71.06496856460522 42.34039131428862, -71.06501053476963 42.33859924962529, -71.0628246862111 42.33770464724879, -71.06059679129282 42.33860203598875, -71.06055465011771 42.34039409341414, -71.06274057487086 42.34128876934042))",1009,h3r9:892a3066ed7ffff,9,"POLYGON ((-71.06055465011771 42.34039409341414, -71.06059679129282 42.33860203598875, -71.0628246862111 42.33770464724879, -71.06501053476963 42.33859924962529, -71.06496856460522 42.34039131428862, -71.06274057487086 42.34128876934042, -71.06055465011771 42.34039409341414))",full_h3_cell; clipped_core_geometry_companion
177,h3r9:892a3066edbffff,"POLYGON ((-71.0692988984996 42.34397262005565, -71.07152691122853 42.34307501040891, -71.07156862972458 42.34128287970275, -71.06938250652698 42.34038836585805, -71.06715458859298 42.34128590917843, -71.0671126990624 42.343078032666966, -71.0692988984996 42.34397262005565))",1009,h3r9:892a3066edbffff,9,"POLYGON ((-71.0671126990624 42.343078032666966, -71.06715458859298 42.34128590917843, -71.06938250652698 42.34038836585805, -71.07156862972458 42.34128287970275, -71.07152691122853 42.34307501040891, -71.0692988984996 42.34397262005565, -71.0671126990624 42.343078032666966))",full_h3_cell; clipped_core_geometry_companion
1001,h3r7:872a30644ffffff,"POLYGON ((-71.11081387015508 42.36275676408928, -71.1264099044604 42.356465765128235, -71.12668706360678 42.3439190675537, -71.11137657351944 42.337663715163835, -71.09578517573696 42.34395145999492, -71.09549963176988 42.35649781034328, -71.11081387015508 42.36275676408928))",,h3r7:872a30644ffffff,7,"POLYGON ((-71.09549963176988 42.35649781034328, -71.09578517573696 42.34395145999492, -71.105 42.34023527851859, -71.105 42.36038062604894, -71.09549963176988 42.35649781034328))",full_h3_parent_cell_aggregation_only_not_active_demand
1002,h3r7:872a30645ffffff,"POLYGON ((-71.09578517573696 42.34395145999492, -71.11137657351944 42.337663715163835, -71.11165769616993 42.32511989633003, -71.09635579885268 42.31886417070797, -71.08076903743246 42.32514866357623, -71.08047953722007 42.33769213302751, -71.09578517573696 42.34395145999492))",,h3r7:872a30645ffffff,7,"POLYGON ((-71.09578517573696 42.34395145999492, -71.08047953722007 42.33769213302751, -71.08054167099304 42.335, -71.105 42.335, -71.105 42.34023527851859, -71.09578517573696 42.34395145999492))",full_h3_parent_cell_aggregation_only_not_active_demand
1003,h3r7:872a30660ffffff,"POLYGON ((-71.06400235170673 42.381618955743825, -71.07961009292856 42.375333361240585, -71.07990006509621 42.36278448267512, -71.06459068661012 42.35652155233388, -71.04898759696765 42.36280389615887, -71.04868923449006 42.37535242000059, -71.06400235170673 42.381618955743825))",,h3r7:872a30660ffffff,7,"POLYGON ((-71.04898759696765 42.36280389615887, -71.06459068661012 42.35652155233388, -71.07990006509621 42.36278448267512, -71.07973333312981 42.37, -71.04881649737075 42.37, -71.04898759696765 42.36280389615887))",full_h3_parent_cell_aggregation_only_not_active_demand
1004,h3r7:872a30661ffffff,"POLYGON ((-71.04898759696765 42.36280389615887, -71.06459068661012 42.35652155233388, -71.06488461451141 42.34397555403694, -71.04958383606348 42.33771225543848, -71.03398539781914 42.34399135075368, -71.03368308688464 42.35653699217509, -71.04898759696765 42.36280389615887))",,h3r7:872a30661ffffff,7,"POLYGON ((-71.04958383606348 42.33771225543848, -71.06488461451141 42.34397555403694, -71.06459068661012 42.35652155233388, -71.04898759696765 42.36280389615887, -71.045 42.361171051514596, -71.045 42.339557462189376, -71.04958383606348 42.33771225543848))",full_h3_parent_cell_aggregation_only_not_active_demand
1005,h3r7:872a30662ffffff,"POLYGON ((-71.09492807838596 42.3815959183726, -71.11053228919239 42.37530599255011, -71.11081387015508 42.36275676408928, -71.09549963176988 42.35649781034328, -71.07990006509621 42.36278448267512, -71.07961009292856 42.375333361240585, -71.09492807838596 42.3815959183726))",,h3r7:872a30662ffffff,7,"POLYGON ((-71.07990006509621 42.36278448267512, -71.09549963176988 42.35649781034328, -71.105 42.36038062604894, -71.105 42.37, -71.07973333312981 42.37, -71.07990006509621 42.36278448267512))",full_h3_parent_cell_aggregation_only_not_active_demand
1006,h3r7:872a30663ffffff,"POLYGON ((-71.07990006509621 42.36278448267512, -71.09549963176988 42.35649781034328, -71.09578517573696 42.34395145999492, -71.08047953722007 42.33769213302751, -71.06488461451141 42.34397555403694, -71.06459068661012 42.35652155233388, -71.07990006509621 42.36278448267512))",,h3r7:872a30663ffffff,7,"POLYGON ((-71.06459068661012 42.35652155233388, -71.06488461451141 42.34397555403694, -71.08047953722007 42.33769213302751, -71.09578517573696 42.34395145999492, -71.09549963176988 42.35649781034328, -71.07990006509621 42.36278448267512, -71.06459068661012 42.35652155233388))",full_h3_parent_cell_aggregation_only_not_active_demand
1007,h3r7:872a30665ffffff,"POLYGON ((-71.03307797226645 42.38163368130995, -71.04868923449006 42.37535242000059, -71.04898759696765 42.36280389615887, -71.03368308688464 42.35653699217509, -71.01807648367787 42.36281500562365, -71.01776973179999 42.375363169914316, -71.03307797226645 42.38163368130995))",,h3r7:872a30665ffffff,7,"POLYGON ((-71.04898759696765 42.36280389615887, -71.04881649737075 42.37, -71.045 42.37, -71.045 42.361171051514596, -71.04898759696765 42.36280389615887))",full_h3_parent_cell_aggregation_only_not_active_demand
1008,h3r7:872a3066cffffff,"POLYGON ((-71.03398539781914 42.34399135075368, -71.04958383606348 42.33771225543848, -71.04988171294535 42.325169140190695, -71.03458952760727 42.31890547828018, -71.01899574057346 42.325181327253226, -71.01868948792911 42.33772408347763, -71.03398539781914 42.34399135075368))",,h3r7:872a3066cffffff,7,"POLYGON ((-71.04958383606348 42.33771225543848, -71.045 42.339557462189376, -71.045 42.335, -71.04964824735022 42.335, -71.04958383606348 42.33771225543848))",full_h3_parent_cell_aggregation_only_not_active_demand
1009,h3r7:872a3066effffff,"POLYGON ((-71.06488461451141 42.34397555403694, -71.08047953722007 42.33769213302751, -71.08076903743246 42.32514866357623, -71.06547199186303 42.318888968336275, -71.04988171294535 42.325169140190695, -71.04958383606348 42.33771225543848, -71.06488461451141 42.34397555403694))",,h3r7:872a3066effffff,7,"POLYGON ((-71.08047953722007 42.33769213302751, -71.06488461451141 42.34397555403694, -71.04958383606348 42.33771225543848, -71.04964824735022 42.335, -71.08054167099304 42.335, -71.08047953722007 42.33769213302751))",full_h3_parent_cell_aggregation_only_not_active_demand
