source_execution_id,source_registry,source_record_id,source_country_code,content_sha256,terminal_status,content_parse_status,network_snapshot_view,preexisting_local_zip_view,source_record_count_for_content_sha,duplicate_source_record_for_same_content_sha,city_id,city_name,country_iso3,inside_polygon_stop_rows,unique_inside_stop_row_keys,unique_inside_stop_ids,primary_assignment_rule,all_retained_view,relationship_status,evidence_type
v23a_mobilitydb_mdb-1090__g1630,Mobility Database local feeds_v2,mdb-1090,FI,a1632a4d61fd0da72200fe785d49abc1936c53e4d98dbe7d0e99532661ff7f64,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:1290,Brussels,BEL,8,8,8,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_tdg-83634__g3433,Mobility Database local feeds_v2,tdg-83634,FR,a531ef10a32bf57dbedf9ea840d9fd2493fb059911d8b33fcc46934746c7fe00,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:1290,Brussels,BEL,2,2,2,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-686__g1226,Mobility Database local feeds_v2,mdb-686,BE,db276393d2cd88771b5b295dda16b37b4a40f8b04742f9047fbdb14eab0b2bc4,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:1290,Brussels,BEL,255,255,255,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-1139__g1679,Mobility Database local feeds_v2,mdb-1139,HR,de351493ee9e70d9befa3fce9c59713208dcf060ea89ad1e1217770673551009,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:1290,Brussels,BEL,2,2,2,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-2014__g2059,Mobility Database local feeds_v2,mdb-2014,GB,e69995c46d28df4b6e86e466e32b6250ecdaee101352631041827aa2599a6555,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:1290,Brussels,BEL,1,1,1,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-783__g1323,Mobility Database local feeds_v2,mdb-783,DE,e8005387da0fd463f151bcbf34b8616d9c65006639e62c34b6cf68117f54a4bb,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:1290,Brussels,BEL,1,1,1,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_tdg-83582__g3425,Mobility Database local feeds_v2,tdg-83582,FR,f6139c6751db8525b96ea0009e35d4f3c82d95cc5d42c5aa22efefab5f4e3647,complete_downloaded_and_parsed,parsed,yes,no,2,yes,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:1290,Brussels,BEL,3,3,3,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_transitland_f-sncf~fr_static_current__g5915,Transitland Atlas local DMFR,f-sncf~fr,,f6139c6751db8525b96ea0009e35d4f3c82d95cc5d42c5aa22efefab5f4e3647,complete_downloaded_and_parsed,parsed,yes,no,2,yes,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:1290,Brussels,BEL,3,3,3,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_transitland_f-oebb~at_static_current__g4430,Transitland Atlas local DMFR,f-oebb~at,,f7ff3d51ad707ee2638f9a7b8c40d31a1bba02314d4f2586cf7494c60de055b9,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:1290,Brussels,BEL,2,2,2,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-1782__g1873,Mobility Database local feeds_v2,mdb-1782,FR,fe6d6e2b2067492f59a729fcea33679f42dabaebb1ab7341b346a084507908e4,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:1290,Brussels,BEL,2,2,2,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-1077__g1617,Mobility Database local feeds_v2,mdb-1077,AT,40ec41cf176d075f00ee90d9074fb05ae8fd131f208ff663449f45168043bda0,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:1291,Alphen aan den Rijn,NLD,196,196,196,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-768__g1308,Mobility Database local feeds_v2,mdb-768,AT,00dcf63b0ebc339b99b3568ed1a019e5e2f87922fd1b60cd17f3277f06988ac6,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:1293,Wuppertal,DEU,4,4,4,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-1089__g1629,Mobility Database local feeds_v2,mdb-1089,DE,013facf9f2faf45b0082d08d5198ae83af1b6647c06ad115c90de21dbeaad394,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:1293,Wuppertal,DEU,39,39,39,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-853__g1393,Mobility Database local feeds_v2,mdb-853,DE,0751aba59a151d1035a2cb6d12a790b82fd98b6137209c6312802fff899532fe,complete_existing_local_zip,parsed,no,yes,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:1293,Wuppertal,DEU,1,1,1,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-785__g1325,Mobility Database local feeds_v2,mdb-785,DE,13f14317efcea328873cf2ebee90de7dbd45f03a89dc91c535aea881d8595bce,complete_existing_local_zip,parsed,no,yes,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:1293,Wuppertal,DEU,2343,2343,2343,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_tdg-11681__g2950,Mobility Database local feeds_v2,tdg-11681,FR,15c1e5229a269e4c093733dc157fd4d27a76e0a0382ccca0305b733da392de54,complete_downloaded_and_parsed,parsed,yes,no,2,yes,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:1293,Wuppertal,DEU,1,1,1,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_transitland_f-u-flixbus_static_current__g4639,Transitland Atlas local DMFR,f-u-flixbus,,15c1e5229a269e4c093733dc157fd4d27a76e0a0382ccca0305b733da392de54,complete_downloaded_and_parsed,parsed,yes,no,2,yes,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:1293,Wuppertal,DEU,1,1,1,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-784__g1324,Mobility Database local feeds_v2,mdb-784,DE,278192cfb1b2d34d3ff4dad758763e6ba558362bebeadc8f0f54ea72212ff4fe,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:1293,Wuppertal,DEU,2955,2955,2955,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-778__g1318,Mobility Database local feeds_v2,mdb-778,DE,350c9ba5f2f5c7df4e4e979be3f70e2f17dff09348a0dc05cda8b44778ac95f2,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:1293,Wuppertal,DEU,40,40,40,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_transitland_f-u0-ouibus_static_current__g4269,Transitland Atlas local DMFR,f-u0-ouibus,,3772bc3b3c02612d11f1c79eaa5a89428fa9568ccce1d3a1548d76f19f49edf8,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:1293,Wuppertal,DEU,1,1,1,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-1077__g1617,Mobility Database local feeds_v2,mdb-1077,AT,40ec41cf176d075f00ee90d9074fb05ae8fd131f208ff663449f45168043bda0,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:1293,Wuppertal,DEU,15,15,15,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-1224__g1764,Mobility Database local feeds_v2,mdb-1224,DE,5e34273385a02f3863e760101ab86c5f4ee01b5e78327a14ee5443571a6c83a7,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:1293,Wuppertal,DEU,6,6,6,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-770__g1310,Mobility Database local feeds_v2,mdb-770,DE,736c97f9937f4f3f0e9d85547752484a1136bba5bde28474d340dc8fba4b7f26,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:1293,Wuppertal,DEU,1,1,1,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-1075__g1615,Mobility Database local feeds_v2,mdb-1075,DK,84250ba26e411dc726bee1e39b26af33d9f60c76b94c2040ac462db1a63bb342,complete_existing_local_zip,parsed,no,yes,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:1293,Wuppertal,DEU,1,1,1,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-2393__g2366,Mobility Database local feeds_v2,mdb-2393,DE,8ca2a6a8baec2344cbc07eea63120c006623cbd22e91dcfecefe05767dd3f9df,complete_existing_local_zip,parsed,no,yes,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:1293,Wuppertal,DEU,1,1,1,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_tdg-52605__g2980,Mobility Database local feeds_v2,tdg-52605,FR,8e2e24e2dd460ac78d8c9344ed36a0ac37c944d27231db079d2a7a183a8ccc70,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:1293,Wuppertal,DEU,1,1,1,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-1090__g1630,Mobility Database local feeds_v2,mdb-1090,FI,a1632a4d61fd0da72200fe785d49abc1936c53e4d98dbe7d0e99532661ff7f64,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:1293,Wuppertal,DEU,3430,3430,3430,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-1139__g1679,Mobility Database local feeds_v2,mdb-1139,HR,de351493ee9e70d9befa3fce9c59713208dcf060ea89ad1e1217770673551009,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:1293,Wuppertal,DEU,2,2,2,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-2651__g2485,Mobility Database local feeds_v2,mdb-2651,DE,e17e66001f2c41020fe1119c2179f5e370a2060acea54512adf94d9dcab4024d,complete_existing_local_zip,parsed,no,yes,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:1293,Wuppertal,DEU,3305,3305,3305,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-783__g1323,Mobility Database local feeds_v2,mdb-783,DE,e8005387da0fd463f151bcbf34b8616d9c65006639e62c34b6cf68117f54a4bb,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:1293,Wuppertal,DEU,1,1,1,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-1094__g1634,Mobility Database local feeds_v2,mdb-1094,DE,fb80ab99bf247824a03d6ebbfa8b9d86483fb1dd31a398875d1073af09d57219,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:1293,Wuppertal,DEU,6,6,6,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-768__g1308,Mobility Database local feeds_v2,mdb-768,AT,00dcf63b0ebc339b99b3568ed1a019e5e2f87922fd1b60cd17f3277f06988ac6,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:1294,Olten,CHE,2,2,2,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-784__g1324,Mobility Database local feeds_v2,mdb-784,DE,278192cfb1b2d34d3ff4dad758763e6ba558362bebeadc8f0f54ea72212ff4fe,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:1294,Olten,CHE,1,1,1,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-2898__g2667,Mobility Database local feeds_v2,mdb-2898,CH,4ad62209f7c1522ccd80efd56f534df04698a7df1040f2bbabd11ae9a50eed91,complete_existing_local_zip,parsed,no,yes,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:1294,Olten,CHE,318,318,318,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-1075__g1615,Mobility Database local feeds_v2,mdb-1075,DK,84250ba26e411dc726bee1e39b26af33d9f60c76b94c2040ac462db1a63bb342,complete_existing_local_zip,parsed,no,yes,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:1294,Olten,CHE,7,7,7,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-2393__g2366,Mobility Database local feeds_v2,mdb-2393,DE,8ca2a6a8baec2344cbc07eea63120c006623cbd22e91dcfecefe05767dd3f9df,complete_existing_local_zip,parsed,no,yes,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:1294,Olten,CHE,7,7,7,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-914__g1454,Mobility Database local feeds_v2,mdb-914,DE,991d5d426521090329407429da19435e1ed5e0d523e8b7be65e2c981df9c8385,complete_existing_local_zip,parsed,no,yes,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:1294,Olten,CHE,5,5,5,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-1139__g1679,Mobility Database local feeds_v2,mdb-1139,HR,de351493ee9e70d9befa3fce9c59713208dcf060ea89ad1e1217770673551009,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:1294,Olten,CHE,1,1,1,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-853__g1393,Mobility Database local feeds_v2,mdb-853,DE,0751aba59a151d1035a2cb6d12a790b82fd98b6137209c6312802fff899532fe,complete_existing_local_zip,parsed,no,yes,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:1295,Sassari,ITA,1,1,1,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_tdg-11681__g2950,Mobility Database local feeds_v2,tdg-11681,FR,15c1e5229a269e4c093733dc157fd4d27a76e0a0382ccca0305b733da392de54,complete_downloaded_and_parsed,parsed,yes,no,2,yes,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:1295,Sassari,ITA,1,1,1,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_transitland_f-u-flixbus_static_current__g4639,Transitland Atlas local DMFR,f-u-flixbus,,15c1e5229a269e4c093733dc157fd4d27a76e0a0382ccca0305b733da392de54,complete_downloaded_and_parsed,parsed,yes,no,2,yes,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:1295,Sassari,ITA,1,1,1,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-2993__g2715,Mobility Database local feeds_v2,mdb-2993,IT,3132e33389d7cf86b92272c0c0a1476f92d0ea5f18a505dfd189dd21988ec551,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:1295,Sassari,ITA,12,12,12,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-1052__g1592,Mobility Database local feeds_v2,mdb-1052,IT,455e232cbf62d7ffb8987a6d422114e624a570668ba7a402b3798603827a47bc,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:1295,Sassari,ITA,1,1,1,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-1049__g1589,Mobility Database local feeds_v2,mdb-1049,IT,4744db647e285abdd375e39ee221239b408c7bf6368e2961b27f9589d28910d0,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:1295,Sassari,ITA,12,12,12,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-895__g1435,Mobility Database local feeds_v2,mdb-895,IT,66b910bbe03fb7325faa2a17c11d3c2538fde6d8656c5311c1c766d9071d1de7,complete_downloaded_and_parsed,parsed,yes,no,2,yes,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:1295,Sassari,ITA,60,60,60,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_transitland_f-s-arstspa~trasportiregionalidellasardegna_static_current__g4254,Transitland Atlas local DMFR,f-s-arstspa~trasportiregionalidellasardegna,,66b910bbe03fb7325faa2a17c11d3c2538fde6d8656c5311c1c766d9071d1de7,complete_downloaded_and_parsed,parsed,yes,no,2,yes,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:1295,Sassari,ITA,60,60,60,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-2009__g2054,Mobility Database local feeds_v2,mdb-2009,IT,9d8c3b40cb46ddee48bc3a65422ab9e438c4c3de96c877ebfb123e0e008de424,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:1295,Sassari,ITA,416,416,416,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-2997__g2719,Mobility Database local feeds_v2,mdb-2997,IT,b27657fb8ff6921481e3d903dbe0217fe106e149a732ccff6c0857b78c1aa0cc,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:1295,Sassari,ITA,1,1,1,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-1016__g1556,Mobility Database local feeds_v2,mdb-1016,TN,39630152e4cf979c89343e7ea5849b0c66d9ef7568400c4e52ab6d926462797c,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:1296,Oued Ellil,TUN,1,1,1,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-853__g1393,Mobility Database local feeds_v2,mdb-853,DE,0751aba59a151d1035a2cb6d12a790b82fd98b6137209c6312802fff899532fe,complete_existing_local_zip,parsed,no,yes,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:1298,Västerås,SWE,1,1,1,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
