path_id,path_index,link_order,link_id,link_index
OD014_P00,70,20,16382,1845
OD014_P00,70,21,16586,5060
OD014_P00,70,22,15602,1503
OD014_P00,70,23,17020,1505
OD014_P00,70,24,17016,1511
OD014_P00,70,25,17014,1231
OD014_P00,70,26,17036,808
OD014_P00,70,27,16953,807
OD014_P00,70,28,15619,3370
OD014_P00,70,29,18011,604
OD014_P00,70,30,18008,5052
OD014_P00,70,31,18012,409
OD014_P00,70,32,18004,404
OD014_P00,70,33,18006,407
OD014_P01,71,0,15990,4112
OD014_P01,71,1,16154,4113
OD014_P01,71,2,16155,4244
OD014_P01,71,3,16156,5049
OD014_P01,71,4,16145,5080
OD014_P01,71,5,15892,200
OD014_P01,71,6,16246,3961
OD014_P01,71,7,16241,4102
OD014_P01,71,8,16248,4428
OD014_P01,71,9,16233,4433
OD014_P01,71,10,16250,3336
OD014_P01,71,11,16249,1523
OD014_P01,71,12,16175,1524
OD014_P01,71,13,16257,1518
OD014_P01,71,14,16275,1948
OD014_P01,71,15,16170,1928
OD014_P01,71,16,16310,1935
OD014_P01,71,17,16308,3193
OD014_P01,71,18,16321,1450
OD014_P01,71,19,16320,1451
OD014_P01,71,20,16316,3301
OD014_P01,71,21,16325,495
OD014_P01,71,22,15865,490
OD014_P01,71,23,16510,494
OD014_P01,71,24,16554,3407
OD014_P01,71,25,16551,3392
OD014_P01,71,26,16382,1845
OD014_P01,71,27,16586,5060
OD014_P01,71,28,15602,1503
OD014_P01,71,29,17020,1505
OD014_P01,71,30,17016,1511
OD014_P01,71,31,17014,1231
OD014_P01,71,32,17036,808
OD014_P01,71,33,16953,807
OD014_P01,71,34,15619,3370
OD014_P01,71,35,18011,604
OD014_P01,71,36,18008,5052
OD014_P01,71,37,18012,409
OD014_P01,71,38,18004,404
OD014_P01,71,39,18006,407
OD014_P02,72,0,15990,4112
OD014_P02,72,1,16154,4113
OD014_P02,72,2,16155,4244
OD014_P02,72,3,16156,5049
OD014_P02,72,4,16145,5080
OD014_P02,72,5,15892,200
OD014_P02,72,6,16177,3960
OD014_P02,72,7,16297,4033
OD014_P02,72,8,16296,3621
OD014_P02,72,9,16290,2581
OD014_P02,72,10,16173,2580
OD014_P02,72,11,16315,3217
OD014_P02,72,12,16314,3355
OD014_P02,72,13,16309,3367
OD014_P02,72,14,16322,3302
OD014_P02,72,15,16317,3303
OD014_P02,72,16,16323,1881
OD014_P02,72,17,15868,488
OD014_P02,72,18,16507,636
OD014_P02,72,19,16382,1845
OD014_P02,72,20,16586,5060
OD014_P02,72,21,15602,1503
OD014_P02,72,22,17020,1505
OD014_P02,72,23,17016,1511
OD014_P02,72,24,17014,1231
OD014_P02,72,25,17036,808
OD014_P02,72,26,16953,807
OD014_P02,72,27,15619,3370
OD014_P02,72,28,18011,604
OD014_P02,72,29,18008,5052
OD014_P02,72,30,18012,409
OD014_P02,72,31,18004,404
OD014_P02,72,32,18006,407
OD014_P03,73,0,15990,4112
OD014_P03,73,1,16154,4113
OD014_P03,73,2,16155,4244
OD014_P03,73,3,16156,5049
OD014_P03,73,4,16145,5080
OD014_P03,73,5,15892,200
OD014_P03,73,6,16246,3961
OD014_P03,73,7,16241,4102
OD014_P03,73,8,16248,4428
OD014_P03,73,9,16233,4433
OD014_P03,73,10,16250,3336
OD014_P03,73,11,16249,1523
OD014_P03,73,12,16175,1524
OD014_P03,73,13,16257,1518
OD014_P03,73,14,16275,1948
OD014_P03,73,15,16170,1928
OD014_P03,73,16,16310,1935
OD014_P03,73,17,16308,3193
OD014_P03,73,18,16321,1450
OD014_P03,73,19,16319,1452
OD014_P03,73,20,16317,3303
OD014_P03,73,21,16323,1881
OD014_P03,73,22,15868,488
OD014_P03,73,23,16507,636
OD014_P03,73,24,16382,1845
OD014_P03,73,25,16586,5060
OD014_P03,73,26,15602,1503
OD014_P03,73,27,17020,1505
OD014_P03,73,28,17016,1511
OD014_P03,73,29,17014,1231
OD014_P03,73,30,17036,808
OD014_P03,73,31,16953,807
OD014_P03,73,32,15619,3370
OD014_P03,73,33,18011,604
OD014_P03,73,34,18008,5052
OD014_P03,73,35,18012,409
OD014_P03,73,36,18004,404
OD014_P03,73,37,18006,407
OD014_P04,74,0,15990,4112
OD014_P04,74,1,16154,4113
OD014_P04,74,2,16155,4244
OD014_P04,74,3,16156,5049
OD014_P04,74,4,16145,5080
OD014_P04,74,5,15892,200
OD014_P04,74,6,16177,3960
OD014_P04,74,7,16297,4033
OD014_P04,74,8,16296,3621
OD014_P04,74,9,16290,2581
OD014_P04,74,10,16173,2580
OD014_P04,74,11,16315,3217
OD014_P04,74,12,16314,3355
OD014_P04,74,13,16309,3367
OD014_P04,74,14,16316,3301
OD014_P04,74,15,16325,495
OD014_P04,74,16,15865,490
OD014_P04,74,17,16510,494
OD014_P04,74,18,16554,3407
OD014_P04,74,19,16551,3392
OD014_P04,74,20,16382,1845
OD014_P04,74,21,16586,5060
OD014_P04,74,22,15602,1503
OD014_P04,74,23,17020,1505
OD014_P04,74,24,17016,1511
OD014_P04,74,25,17014,1231
OD014_P04,74,26,17036,808
OD014_P04,74,27,16953,807
OD014_P04,74,28,17050,3371
OD014_P04,74,29,17047,3373
OD014_P04,74,30,17048,3936
OD014_P04,74,31,17052,3937
OD014_P04,74,32,15650,5041
OD014_P04,74,33,18009,600
OD014_P04,74,34,18006,407
OD015_P00,75,0,15990,4112
OD015_P00,75,1,16154,4113
OD015_P00,75,2,16155,4244
OD015_P00,75,3,16156,5049
OD015_P00,75,4,16145,5080
OD015_P00,75,5,15892,200
OD015_P00,75,6,16177,3960
OD015_P00,75,7,16297,4033
OD015_P00,75,8,16296,3621
OD015_P00,75,9,16290,2581
OD015_P00,75,10,16173,2580
OD015_P00,75,11,16315,3217
OD015_P00,75,12,16314,3355
OD015_P00,75,13,16309,3367
OD015_P00,75,14,16316,3301
OD015_P00,75,15,16325,495
OD015_P00,75,16,15865,490
OD015_P00,75,17,16510,494
OD015_P00,75,18,16554,3407
OD015_P00,75,19,16551,3392
OD015_P00,75,20,16382,1845
OD015_P00,75,21,16586,5060
OD015_P00,75,22,16585,1504
OD015_P00,75,23,16583,1506
OD015_P00,75,24,16573,3190
OD015_P00,75,25,16600,3423
OD015_P00,75,26,16599,3424
OD015_P00,75,27,15645,1415
OD015_P00,75,28,17031,3709
OD015_P00,75,29,15586,430
OD015_P00,75,30,17931,436
OD015_P00,75,31,17906,2564
OD015_P00,75,32,17903,613
OD015_P00,75,33,17825,3108
OD015_P01,76,0,15990,4112
OD015_P01,76,1,16154,4113
OD015_P01,76,2,16155,4244
OD015_P01,76,3,16156,5049
OD015_P01,76,4,16145,5080
OD015_P01,76,5,15892,200
OD015_P01,76,6,16177,3960
OD015_P01,76,7,16297,4033
OD015_P01,76,8,16296,3621
OD015_P01,76,9,16290,2581
OD015_P01,76,10,16173,2580
OD015_P01,76,11,16315,3217
OD015_P01,76,12,16314,3355
OD015_P01,76,13,16309,3367
OD015_P01,76,14,16316,3301
OD015_P01,76,15,16325,495
OD015_P01,76,16,15865,490
OD015_P01,76,17,16510,494
OD015_P01,76,18,16554,3407
OD015_P01,76,19,16551,3392
OD015_P01,76,20,16382,1845
OD015_P01,76,21,16586,5060
OD015_P01,76,22,16585,1504
OD015_P01,76,23,16583,1506
OD015_P01,76,24,16573,3190
OD015_P01,76,25,16600,3423
OD015_P01,76,26,16599,3424
OD015_P01,76,27,15645,1415
OD015_P01,76,28,17032,3710
OD015_P01,76,29,17029,631
OD015_P01,76,30,17028,431
OD015_P01,76,31,15586,430
OD015_P01,76,32,17931,436
OD015_P01,76,33,17906,2564
OD015_P01,76,34,17903,613
OD015_P01,76,35,17825,3108
OD015_P02,77,0,15990,4112
OD015_P02,77,1,16154,4113
OD015_P02,77,2,16155,4244
OD015_P02,77,3,16156,5049
OD015_P02,77,4,16145,5080
OD015_P02,77,5,15892,200
OD015_P02,77,6,16246,3961
OD015_P02,77,7,16241,4102
OD015_P02,77,8,16248,4428
OD015_P02,77,9,16233,4433
OD015_P02,77,10,16250,3336
OD015_P02,77,11,16249,1523
OD015_P02,77,12,16175,1524
OD015_P02,77,13,16257,1518
OD015_P02,77,14,16275,1948
OD015_P02,77,15,16170,1928
OD015_P02,77,16,16310,1935
OD015_P02,77,17,16308,3193
OD015_P02,77,18,16321,1450
OD015_P02,77,19,16320,1451
OD015_P02,77,20,16316,3301
OD015_P02,77,21,16325,495
OD015_P02,77,22,15865,490
OD015_P02,77,23,16510,494
OD015_P02,77,24,16554,3407
OD015_P02,77,25,16551,3392
OD015_P02,77,26,16382,1845
OD015_P02,77,27,16586,5060
OD015_P02,77,28,16585,1504
OD015_P02,77,29,16583,1506
OD015_P02,77,30,16573,3190
OD015_P02,77,31,16600,3423
OD015_P02,77,32,16599,3424
OD015_P02,77,33,15645,1415
OD015_P02,77,34,17031,3709
OD015_P02,77,35,15586,430
OD015_P02,77,36,17931,436
OD015_P02,77,37,17906,2564
OD015_P02,77,38,17903,613
OD015_P02,77,39,17825,3108
OD015_P03,78,0,15990,4112
OD015_P03,78,1,16154,4113
OD015_P03,78,2,16155,4244
OD015_P03,78,3,16156,5049
OD015_P03,78,4,16145,5080
OD015_P03,78,5,15892,200
OD015_P03,78,6,16177,3960
OD015_P03,78,7,16297,4033
OD015_P03,78,8,16296,3621
OD015_P03,78,9,16290,2581
OD015_P03,78,10,16173,2580
OD015_P03,78,11,16315,3217
OD015_P03,78,12,16314,3355
OD015_P03,78,13,16309,3367
OD015_P03,78,14,16316,3301
OD015_P03,78,15,16325,495
OD015_P03,78,16,15865,490
OD015_P03,78,17,16510,494
OD015_P03,78,18,16553,3406
OD015_P03,78,19,16556,2966
OD015_P03,78,20,16373,420
OD015_P03,78,21,16575,1968
OD015_P03,78,22,16581,1965
OD015_P03,78,23,16567,589
OD015_P03,78,24,16589,564
OD015_P03,78,25,16594,581
OD015_P03,78,26,15641,3020
OD015_P03,78,27,17481,2545
OD015_P03,78,28,17479,3653
OD015_P03,78,29,17482,648
OD015_P03,78,30,17485,649
OD015_P03,78,31,15636,1435
OD015_P03,78,32,17907,3792
OD015_P03,78,33,17814,2277
OD015_P03,78,34,17818,2279
OD015_P03,78,35,17904,154
OD015_P03,78,36,17825,3108
OD015_P04,79,0,15990,4112
OD015_P04,79,1,16154,4113
OD015_P04,79,2,16155,4244
OD015_P04,79,3,16156,5049
OD015_P04,79,4,16145,5080
OD015_P04,79,5,15892,200
OD015_P04,79,6,16177,3960
OD015_P04,79,7,16297,4033
OD015_P04,79,8,16296,3621
OD015_P04,79,9,16290,2581
OD015_P04,79,10,16173,2580
OD015_P04,79,11,16315,3217
OD015_P04,79,12,16314,3355
OD015_P04,79,13,16309,3367
OD015_P04,79,14,16322,3302
OD015_P04,79,15,16317,3303
OD015_P04,79,16,16323,1881
OD015_P04,79,17,15868,488
OD015_P04,79,18,16507,636
OD015_P04,79,19,16382,1845
OD015_P04,79,20,16586,5060
OD015_P04,79,21,16585,1504
OD015_P04,79,22,16583,1506
OD015_P04,79,23,16573,3190
OD015_P04,79,24,16600,3423
OD015_P04,79,25,16599,3424
OD015_P04,79,26,15645,1415
OD015_P04,79,27,17031,3709
OD015_P04,79,28,15586,430
OD015_P04,79,29,17931,436
OD015_P04,79,30,17906,2564
OD015_P04,79,31,17903,613
OD015_P04,79,32,17825,3108
OD016_P00,80,0,16826,4254
OD016_P00,80,1,16940,4214
OD016_P00,80,2,16936,4215
OD016_P00,80,3,16610,1507
OD016_P00,80,4,17063,1484
OD016_P00,80,5,15611,2419
OD016_P00,80,6,17770,2420
OD016_P00,80,7,17956,1193
OD016_P00,80,8,18015,1195
OD016_P00,80,9,18018,3706
OD016_P00,80,10,18019,4412
OD016_P00,80,11,18014,3613
OD016_P00,80,12,17958,1268
OD016_P01,81,0,16826,4254
OD016_P01,81,1,16940,4214
OD016_P01,81,2,16936,4215
OD016_P01,81,3,16610,1507
OD016_P01,81,4,17063,1484
OD016_P01,81,5,15611,2419
OD016_P01,81,6,17770,2420
OD016_P01,81,7,17812,1194
OD016_P01,81,8,18086,1197
OD016_P01,81,9,17819,3513
OD016_P01,81,10,18051,3389
OD016_P01,81,11,18049,3390
OD016_P01,81,12,18050,169
OD016_P01,81,13,18033,1275
OD016_P01,81,14,17957,655
OD016_P01,81,15,18023,1265
OD016_P01,81,16,18017,3161
OD016_P01,81,17,17958,1268
OD016_P02,82,0,16826,4254
OD016_P02,82,1,16940,4214
OD016_P02,82,2,16936,4215
OD016_P02,82,3,16610,1507
OD016_P02,82,4,17063,1484
OD016_P02,82,5,15611,2419
OD016_P02,82,6,17770,2420
OD016_P02,82,7,17956,1193
OD016_P02,82,8,18015,1195
OD016_P02,82,9,18018,3706
OD016_P02,82,10,18019,4412
OD016_P02,82,11,18014,3613
OD016_P02,82,12,17960,1266
OD016_P02,82,13,18009,600
OD016_P02,82,14,18006,407
OD016_P03,83,0,16826,4254
OD016_P03,83,1,16940,4214
OD016_P03,83,2,16936,4215
OD016_P03,83,3,16610,1507
OD016_P03,83,4,17063,1484
OD016_P03,83,5,15611,2419
OD016_P03,83,6,17770,2420
OD016_P03,83,7,17812,1194
OD016_P03,83,8,18086,1197
OD016_P03,83,9,17819,3513
OD016_P03,83,10,18051,3389
OD016_P03,83,11,18049,3390
OD016_P03,83,12,18050,169
OD016_P03,83,13,18033,1275
OD016_P03,83,14,17957,655
OD016_P03,83,15,18023,1265
OD016_P03,83,16,18017,3161
OD016_P03,83,17,17960,1266
OD016_P03,83,18,18009,600
OD016_P03,83,19,18006,407
OD016_P04,84,0,16826,4254
OD016_P04,84,1,16940,4214
OD016_P04,84,2,16936,4215
OD016_P04,84,3,16610,1507
OD016_P04,84,4,17063,1484
OD016_P04,84,5,15611,2419
OD016_P04,84,6,17770,2420
OD016_P04,84,7,17812,1194
OD016_P04,84,8,18086,1197
OD016_P04,84,9,18085,3512
OD016_P04,84,10,18063,165
OD016_P04,84,11,18081,167
OD016_P04,84,12,18084,1186
OD016_P04,84,13,18067,2265
OD016_P04,84,14,18077,620
OD016_P04,84,15,17817,622
OD016_P04,84,16,17961,3227
OD016_P04,84,17,18048,168
OD016_P04,84,18,18050,169
OD016_P04,84,19,18033,1275
OD016_P04,84,20,17957,655
OD016_P04,84,21,18023,1265
OD016_P04,84,22,18017,3161
OD016_P04,84,23,17958,1268
OD017_P00,85,0,15552,4602
OD017_P00,85,1,15558,4604
OD017_P00,85,2,15556,5088
OD017_P00,85,3,15555,4722
OD017_P00,85,4,15551,3523
OD017_P00,85,5,15561,774
OD017_P00,85,6,15568,770
OD017_P00,85,7,15562,773
OD017_P00,85,8,15571,3648
OD017_P00,85,9,14269,4208
OD017_P00,85,10,18442,3560
OD017_P00,85,11,18281,2014
OD017_P00,85,12,18361,2139
OD017_P00,85,13,18377,322
OD017_P00,85,14,18285,323
OD017_P00,85,15,18674,1779
OD017_P00,85,16,18670,1781
OD017_P00,85,17,18661,2609
OD017_P00,85,18,18666,2610
OD017_P00,85,19,18679,2104
OD017_P00,85,20,14258,2106
OD017_P00,85,21,17204,152
OD017_P00,85,22,17209,923
OD017_P00,85,23,17056,3545
OD017_P00,85,24,17184,3547
OD017_P00,85,25,17185,3548
OD017_P00,85,26,17189,2984
OD017_P00,85,27,17160,2979
OD017_P00,85,28,15604,1972
OD017_P00,85,29,18115,1977
OD017_P00,85,30,18154,2319
OD017_P00,85,31,18120,2322
OD017_P00,85,32,17772,3707
OD017_P00,85,33,18015,1195
OD017_P00,85,34,18018,3706
OD017_P00,85,35,18019,4412
OD017_P00,85,36,18014,3613
OD017_P00,85,37,17958,1268
OD017_P00,85,38,18007,1272
OD017_P00,85,39,18005,406
OD017_P00,85,40,17811,410
OD017_P00,85,41,17946,412
OD017_P00,85,42,17947,615
OD017_P00,85,43,15592,803
OD017_P01,86,0,15552,4602
OD017_P01,86,1,15558,4604
OD017_P01,86,2,15556,5088
OD017_P01,86,3,15555,4722
OD017_P01,86,4,15551,3523
OD017_P01,86,5,15561,774
OD017_P01,86,6,15568,770
OD017_P01,86,7,15562,773
OD017_P01,86,8,15571,3648
OD017_P01,86,9,14269,4208
OD017_P01,86,10,18442,3560
OD017_P01,86,11,18281,2014
OD017_P01,86,12,18361,2139
OD017_P01,86,13,18377,322
OD017_P01,86,14,18285,323
OD017_P01,86,15,18674,1779
OD017_P01,86,16,18670,1781
OD017_P01,86,17,18661,2609
OD017_P01,86,18,18666,2610
OD017_P01,86,19,18679,2104
OD017_P01,86,20,14258,2106
OD017_P01,86,21,17204,152
OD017_P01,86,22,17209,923
OD017_P01,86,23,17056,3545
OD017_P01,86,24,17184,3547
OD017_P01,86,25,17185,3548
OD017_P01,86,26,17189,2984
OD017_P01,86,27,17160,2979
OD017_P01,86,28,15604,1972
OD017_P01,86,29,18115,1977
OD017_P01,86,30,18154,2319
OD017_P01,86,31,18120,2322
OD017_P01,86,32,17772,3707
OD017_P01,86,33,18015,1195
OD017_P01,86,34,18018,3706
OD017_P01,86,35,18019,4412
OD017_P01,86,36,18014,3613
OD017_P01,86,37,17960,1266
OD017_P01,86,38,18010,601
OD017_P01,86,39,17828,602
OD017_P01,86,40,15592,803
OD017_P02,87,0,15552,4602
OD017_P02,87,1,15558,4604
OD017_P02,87,2,15556,5088
OD017_P02,87,3,15555,4722
OD017_P02,87,4,15551,3523
OD017_P02,87,5,15561,774
OD017_P02,87,6,15568,770
OD017_P02,87,7,15562,773
OD017_P02,87,8,15571,3648
OD017_P02,87,9,14269,4208
OD017_P02,87,10,18442,3560
OD017_P02,87,11,18281,2014
OD017_P02,87,12,18380,2140
OD017_P02,87,13,18412,327
OD017_P02,87,14,18415,329
OD017_P02,87,15,18407,331
OD017_P02,87,16,18411,84
OD017_P02,87,17,18362,87
OD017_P02,87,18,18377,322
OD017_P02,87,19,18285,323
OD017_P02,87,20,18674,1779
OD017_P02,87,21,18670,1781
OD017_P02,87,22,18661,2609
OD017_P02,87,23,18666,2610
OD017_P02,87,24,18679,2104
OD017_P02,87,25,14258,2106
OD017_P02,87,26,17204,152
OD017_P02,87,27,17209,923
OD017_P02,87,28,17056,3545
OD017_P02,87,29,17184,3547
OD017_P02,87,30,17185,3548
OD017_P02,87,31,17189,2984
OD017_P02,87,32,17160,2979
OD017_P02,87,33,15604,1972
OD017_P02,87,34,18115,1977
OD017_P02,87,35,18154,2319
OD017_P02,87,36,18120,2322
OD017_P02,87,37,17772,3707
OD017_P02,87,38,18015,1195
OD017_P02,87,39,18018,3706
OD017_P02,87,40,18019,4412
OD017_P02,87,41,18014,3613
OD017_P02,87,42,17958,1268
OD017_P02,87,43,18007,1272
OD017_P02,87,44,18005,406
OD017_P02,87,45,17811,410
OD017_P02,87,46,17946,412
OD017_P02,87,47,17947,615
OD017_P02,87,48,15592,803
OD017_P03,88,0,15552,4602
OD017_P03,88,1,15558,4604
OD017_P03,88,2,15556,5088
OD017_P03,88,3,15555,4722
OD017_P03,88,4,15551,3523
OD017_P03,88,5,15561,774
OD017_P03,88,6,15568,770
OD017_P03,88,7,15562,773
OD017_P03,88,8,15571,3648
OD017_P03,88,9,14269,4208
OD017_P03,88,10,18442,3560
OD017_P03,88,11,18281,2014
OD017_P03,88,12,18380,2140
OD017_P03,88,13,18412,327
OD017_P03,88,14,18415,329
OD017_P03,88,15,18407,331
OD017_P03,88,16,18411,84
OD017_P03,88,17,18362,87
OD017_P03,88,18,18377,322
OD017_P03,88,19,18285,323
OD017_P03,88,20,18674,1779
OD017_P03,88,21,18670,1781
OD017_P03,88,22,18661,2609
OD017_P03,88,23,18666,2610
OD017_P03,88,24,18679,2104
OD017_P03,88,25,14258,2106
OD017_P03,88,26,17204,152
OD017_P03,88,27,17209,923
OD017_P03,88,28,17056,3545
OD017_P03,88,29,17184,3547
OD017_P03,88,30,17185,3548
OD017_P03,88,31,17189,2984
OD017_P03,88,32,17160,2979
OD017_P03,88,33,15604,1972
OD017_P03,88,34,18115,1977
OD017_P03,88,35,18154,2319
OD017_P03,88,36,18120,2322
OD017_P03,88,37,17772,3707
OD017_P03,88,38,18015,1195
OD017_P03,88,39,18018,3706
OD017_P03,88,40,18019,4412
OD017_P03,88,41,18014,3613
OD017_P03,88,42,17960,1266
OD017_P03,88,43,18010,601
OD017_P03,88,44,17828,602
OD017_P03,88,45,15592,803
OD017_P04,89,0,15552,4602
OD017_P04,89,1,15558,4604
OD017_P04,89,2,15556,5088
OD017_P04,89,3,15555,4722
OD017_P04,89,4,15551,3523
OD017_P04,89,5,15561,774
OD017_P04,89,6,15568,770
OD017_P04,89,7,15562,773
OD017_P04,89,8,15571,3648
OD017_P04,89,9,14269,4208
OD017_P04,89,10,18442,3560
OD017_P04,89,11,18281,2014
OD017_P04,89,12,18361,2139
OD017_P04,89,13,18377,322
OD017_P04,89,14,18285,323
OD017_P04,89,15,18674,1779
OD017_P04,89,16,18670,1781
OD017_P04,89,17,18661,2609
OD017_P04,89,18,18666,2610
OD017_P04,89,19,18679,2104
OD017_P04,89,20,14258,2106
OD017_P04,89,21,17204,152
OD017_P04,89,22,17209,923
OD017_P04,89,23,17056,3545
OD017_P04,89,24,17184,3547
OD017_P04,89,25,17185,3548
OD017_P04,89,26,17189,2984
OD017_P04,89,27,17160,2979
OD017_P04,89,28,15604,1972
OD017_P04,89,29,18115,1977
OD017_P04,89,30,18154,2319
OD017_P04,89,31,18120,2322
OD017_P04,89,32,17772,3707
OD017_P04,89,33,18015,1195
OD017_P04,89,34,18018,3706
OD017_P04,89,35,18019,4412
OD017_P04,89,36,18014,3613
OD017_P04,89,37,17958,1268
OD017_P04,89,38,18007,1272
OD017_P04,89,39,18005,406
OD017_P04,89,40,17811,410
OD017_P04,89,41,17946,412
OD017_P04,89,42,17947,615
OD017_P04,89,43,15593,804
OD017_P04,89,44,17036,808
OD018_P00,90,0,15552,4602
OD018_P00,90,1,15558,4604
OD018_P00,90,2,15556,5088
OD018_P00,90,3,15555,4722
OD018_P00,90,4,15551,3523
OD018_P00,90,5,15561,774
OD018_P00,90,6,15568,770
OD018_P00,90,7,15562,773
OD018_P00,90,8,15571,3648
OD018_P00,90,9,14269,4208
OD018_P00,90,10,18442,3560
OD018_P00,90,11,18281,2014
OD018_P00,90,12,18361,2139
OD018_P00,90,13,18377,322
OD018_P00,90,14,18285,323
OD018_P00,90,15,18674,1779
OD018_P00,90,16,18670,1781
OD018_P00,90,17,18661,2609
OD018_P00,90,18,18666,2610
OD018_P00,90,19,18679,2104
OD018_P00,90,20,14258,2106
OD018_P00,90,21,17204,152
OD018_P00,90,22,17209,923
OD018_P00,90,23,17056,3545
OD018_P00,90,24,17184,3547
OD018_P00,90,25,17185,3548
OD018_P00,90,26,17189,2984
OD018_P00,90,27,17160,2979
OD018_P00,90,28,15604,1972
OD018_P00,90,29,18115,1977
OD018_P00,90,30,18154,2319
OD018_P00,90,31,18120,2322
OD018_P00,90,32,17772,3707
OD018_P00,90,33,18015,1195
OD018_P00,90,34,18018,3706
OD018_P00,90,35,18019,4412
OD018_P00,90,36,18014,3613
OD018_P00,90,37,17958,1268
OD018_P01,91,0,15552,4602
OD018_P01,91,1,15558,4604
OD018_P01,91,2,15556,5088
OD018_P01,91,3,15555,4722
OD018_P01,91,4,15551,3523
OD018_P01,91,5,15561,774
OD018_P01,91,6,15568,770
OD018_P01,91,7,15562,773
OD018_P01,91,8,15571,3648
OD018_P01,91,9,14269,4208
OD018_P01,91,10,18442,3560
OD018_P01,91,11,18281,2014
OD018_P01,91,12,18380,2140
OD018_P01,91,13,18412,327
OD018_P01,91,14,18415,329
OD018_P01,91,15,18407,331
OD018_P01,91,16,18411,84
OD018_P01,91,17,18362,87
OD018_P01,91,18,18377,322
OD018_P01,91,19,18285,323
OD018_P01,91,20,18674,1779
OD018_P01,91,21,18670,1781
OD018_P01,91,22,18661,2609
OD018_P01,91,23,18666,2610
OD018_P01,91,24,18679,2104
OD018_P01,91,25,14258,2106
OD018_P01,91,26,17204,152
OD018_P01,91,27,17209,923
OD018_P01,91,28,17056,3545
OD018_P01,91,29,17184,3547
OD018_P01,91,30,17185,3548
OD018_P01,91,31,17189,2984
OD018_P01,91,32,17160,2979
OD018_P01,91,33,15604,1972
OD018_P01,91,34,18115,1977
OD018_P01,91,35,18154,2319
OD018_P01,91,36,18120,2322
OD018_P01,91,37,17772,3707
OD018_P01,91,38,18015,1195
OD018_P01,91,39,18018,3706
OD018_P01,91,40,18019,4412
OD018_P01,91,41,18014,3613
OD018_P01,91,42,17958,1268
OD018_P02,92,0,15552,4602
OD018_P02,92,1,15558,4604
OD018_P02,92,2,15556,5088
OD018_P02,92,3,15555,4722
OD018_P02,92,4,15551,3523
OD018_P02,92,5,15561,774
OD018_P02,92,6,15568,770
OD018_P02,92,7,15562,773
OD018_P02,92,8,15571,3648
OD018_P02,92,9,14269,4208
OD018_P02,92,10,18442,3560
OD018_P02,92,11,18281,2014
OD018_P02,92,12,18361,2139
OD018_P02,92,13,18377,322
OD018_P02,92,14,18285,323
OD018_P02,92,15,18674,1779
OD018_P02,92,16,18670,1781
OD018_P02,92,17,18661,2609
OD018_P02,92,18,18666,2610
OD018_P02,92,19,18679,2104
OD018_P02,92,20,14258,2106
OD018_P02,92,21,17204,152
OD018_P02,92,22,17209,923
OD018_P02,92,23,17056,3545
OD018_P02,92,24,17184,3547
OD018_P02,92,25,17185,3548
OD018_P02,92,26,17189,2984
OD018_P02,92,27,17160,2979
OD018_P02,92,28,15604,1972
OD018_P02,92,29,18115,1977
OD018_P02,92,30,18152,2320
OD018_P02,92,31,17775,2323
OD018_P02,92,32,17956,1193
OD018_P02,92,33,18015,1195
OD018_P02,92,34,18018,3706
OD018_P02,92,35,18019,4412
OD018_P02,92,36,18014,3613
OD018_P02,92,37,17958,1268
OD018_P03,93,0,15552,4602
OD018_P03,93,1,15558,4604
OD018_P03,93,2,15556,5088
OD018_P03,93,3,15555,4722
OD018_P03,93,4,15551,3523
OD018_P03,93,5,15561,774
OD018_P03,93,6,15568,770
OD018_P03,93,7,15562,773
OD018_P03,93,8,15571,3648
OD018_P03,93,9,14269,4208
OD018_P03,93,10,18442,3560
OD018_P03,93,11,18281,2014
OD018_P03,93,12,18380,2140
OD018_P03,93,13,18412,327
OD018_P03,93,14,18415,329
OD018_P03,93,15,18407,331
OD018_P03,93,16,18411,84
OD018_P03,93,17,18362,87
OD018_P03,93,18,18377,322
OD018_P03,93,19,18285,323
OD018_P03,93,20,18674,1779
OD018_P03,93,21,18670,1781
OD018_P03,93,22,18661,2609
OD018_P03,93,23,18666,2610
OD018_P03,93,24,18679,2104
OD018_P03,93,25,14258,2106
OD018_P03,93,26,17204,152
OD018_P03,93,27,17209,923
OD018_P03,93,28,17056,3545
OD018_P03,93,29,17184,3547
OD018_P03,93,30,17185,3548
OD018_P03,93,31,17189,2984
OD018_P03,93,32,17160,2979
OD018_P03,93,33,15604,1972
OD018_P03,93,34,18115,1977
OD018_P03,93,35,18152,2320
OD018_P03,93,36,17775,2323
OD018_P03,93,37,17956,1193
OD018_P03,93,38,18015,1195
OD018_P03,93,39,18018,3706
OD018_P03,93,40,18019,4412
OD018_P03,93,41,18014,3613
OD018_P03,93,42,17958,1268
OD018_P04,94,0,15552,4602
OD018_P04,94,1,15558,4604
OD018_P04,94,2,15556,5088
OD018_P04,94,3,15555,4722
OD018_P04,94,4,15551,3523
OD018_P04,94,5,15561,774
OD018_P04,94,6,15568,770
OD018_P04,94,7,15562,773
OD018_P04,94,8,15571,3648
OD018_P04,94,9,14269,4208
OD018_P04,94,10,18442,3560
OD018_P04,94,11,18281,2014
OD018_P04,94,12,18361,2139
OD018_P04,94,13,18377,322
OD018_P04,94,14,18285,323
OD018_P04,94,15,18674,1779
OD018_P04,94,16,18670,1781
